0.83934,0.59786,0.4881,0.41367,0.34724,0.28016,0.22527,0.16643,0.12014,0.078912,0.051597,0.033048,0.02308,0.017371,0.011136,0.0065463,0.0036149,0.0014223,0.00044481
-0.12213,-0.1264,-0.10751,-0.041778,-0.020169,0.019058,0.015163,0.013057,0.017281,0.0063743,0.011094,-0.0020858,-0.017008,-0.0044602,-0.011677,-0.011732,-0.013815,-0.013469,-0.013027
-0.082504,-0.089475,-0.083218,-0.052436,-0.028006,0.002577,0.008785,0.013841,0.016286,0.0047277,-0.00087587,-0.0034584,-0.0073066,-0.0012617,-0.016106,-0.014604,-0.016191,-0.015193,-0.014391
-0.11719,-0.12328,-0.11167,-0.077893,-0.040984,-0.015721,-0.0062203,0.00041884,0.0029105,-0.016635,-0.02277,-0.020265,-0.031375,-0.029197,-0.016069,-0.0089911,-0.010617,-0.010165,-0.0097281
-0.15914,-0.16074,-0.11935,-0.076691,-0.029339,-0.020456,0.0066311,0.017775,0.027751,0.01989,-0.0077441,-0.018926,-0.022122,-0.022654,-0.024057,-0.014692,-0.0019956,-0.0023184,-0.0023991
-0.16541,-0.16753,-0.12905,-0.087191,-0.04087,-0.027672,-0.0027791,-0.0092287,-0.0088376,-0.016848,-0.025781,-0.037991,-0.044863,-0.024215,-0.0254,-0.031756,-0.023536,-0.021403,-0.019944
-0.072523,-0.082483,-0.076173,-0.051554,-0.023126,0.00016344,-0.003928,0.0040024,0.011573,0.0018836,-0.017552,-0.016905,-0.015594,-0.011141,-0.0058483,-0.0049629,0.00185,0.00058009,-1.8507e-05
-0.025001,-0.057528,-0.056894,-0.034829,-0.020343,0.00031012,-0.0077479,-0.0062768,-0.021497,-0.0161,-0.017079,-0.022775,-0.01611,0.0016713,0.00094066,-0.0032554,-0.00092929,-0.0017019,-0.0020184
0.010501,-0.0011359,0.015872,0.023966,0.015703,0.021339,0.018902,0.021035,0.018377,0.014482,0.005614,0.0033782,0.0021397,-0.01467,-0.0017268,-0.0059558,-8.1768e-05,-0.0013539,-0.0019112
0.024455,-0.0031729,0.0041655,0.015681,0.021178,0.025665,0.020428,0.02194,0.015139,0.016529,0.018282,0.0063823,0.018568,0.0077347,0.0040221,0.0080837,0.0025388,0.00082006,-1.2975e-06
0.20042,0.11606,0.092878,0.06572,0.049236,0.025848,0.034266,0.020192,0.030675,0.027721,0.025106,0.020822,0.018804,0.012013,0.018679,0.011739,0.015247,0.011394,0.0093452
0.25583,0.19737,0.17653,0.14466,0.13718,0.12545,0.12726,0.12392,0.1275,0.11272,0.10062,0.090139,0.089925,0.074158,0.043296,0.028323,0.027038,0.021324,0.018178
0.43329,0.42472,0.4182,0.36128,0.29559,0.24317,0.21615,0.1863,0.16705,0.14068,0.13867,0.1138,0.1168,0.094187,0.073989,0.062342,0.036312,0.028942,0.024849
0.48772,0.50622,0.49226,0.46264,0.40262,0.35215,0.30999,0.28695,0.24368,0.21893,0.20261,0.17945,0.15442,0.13091,0.10607,0.088396,0.064594,0.049928,0.041939
0.40352,0.44744,0.44205,0.40153,0.34935,0.3073,0.27508,0.22404,0.17208,0.12569,0.10428,0.088043,0.090992,0.081838,0.067462,0.045231,0.012111,0.007691,0.0057298
0.057606,0.079395,0.12352,0.1896,0.27434,0.28902,0.21847,0.12813,0.086821,0.069994,0.059226,0.046136,0.035809,0.024355,0.014237,0.0055091,0.0079016,0.0061344,0.0051655
0.0051617,0.0085013,0.01626,0.030417,0.053369,0.087024,0.12475,0.13656,0.11609,0.067347,0.038485,0.02865,0.023907,0.011516,0.015279,0.0060576,0.0080757,0.006958,0.0062649
-1.2346e-05,-2.4398e-05,-5.6746e-05,-0.00012888,-0.00027749,-0.00056514,-0.0010909,-0.0020011,-0.0034966,-0.0042113,-0.0032236,-0.0084909,-0.015503,-0.017609,-0.011694,-0.002463,0.0099062,0.0080117,0.0069042
0.32981,-0.023505,-0.11133,-0.12057,-0.10485,-0.11029,-0.097754,-0.09448,-0.081867,-0.067818,-0.051166,-0.041815,-0.040609,-0.034145,-0.032836,-0.024133,-0.03445,-0.027723,-0.024031
0.058401,0.073161,0.10113,0.13326,0.15324,0.15535,0.14778,0.14985,0.155,0.16133,0.1695,0.16342,0.15726,0.13672,0.11492,0.089576,0.084433,0.06354,0.05257
0.3553,0.40053,0.38977,0.33345,0.25957,0.22618,0.2034,0.18652,0.16926,0.12306,0.098977,0.0747,0.063458,0.020392,0.031658,0.038682,0.042677,0.038864,0.035992
0.10798,0.10718,0.071362,0.051179,0.03626,0.0344,0.01932,0.013708,0.019354,0.0087751,0.010475,0.01043,0.009582,-0.008865,0.0063102,-0.00036528,0.018488,0.016217,0.014839
0.051028,0.062806,0.084692,0.10412,0.10528,0.067177,0.037268,0.015891,0.010684,0.0054029,0.00619,0.0090124,0.0075595,0.0018934,0.0021615,0.0015317,0.0070589,0.0069154,0.0067282
